F3,FC5,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,AF3
-1.7537252300007822,-27.67479941248712,-46.2043556593394,-11.395120354822211,8.157851649898475,10.682822991471767,18.963484528629124,35.79662681751233,54.547240870151654,62.17291632456818,61.247748485380725,22.71000491502491,-3.9708531184769527,26.281316521827648
17.92369411999971,-44.77157360248748,-47.494678239339464,-12.685442934822277,16.222367769898483,19.069919761472192,22.83445226862932,31.925659077512137,61.644015060151105,50.5600131045685,63.50581300538033,12.064843625024878,-3.6482724784764287,33.70067136182752
-24.656951040000422,-20.25544457248725,-55.55919436933982,-12.685442934822277,5.57720647989845,6.4892746014720615,2.1892909786292876,15.796626817512333,27.773047320151818,49.91485180456766,65.44129687538043,38.839037175025624,3.4485017215229163,61.120026201827386
24.052726379999513,-27.029638122487086,-55.55919436933982,-5.91124938482244,13.641722609899261,13.90862944147193,20.576387748629713,17.409530047511907,38.41820861015185,57.97936793456847,53.82839364538086,42.3874242650254,23.448501721522916,43.055510071827484
-2.7214671700003237,-38.965121992487184,-74.59145242933937,-4.620926804822375,2.6739806798987047,11.00540363147229,-3.617160631371007,38.37727198751236,33.25691829015159,35.39872277456834,55.763877515380955,49.48419846502475,-16.551498278477084,24.990993941827583
-7.237596200000553,-14.126412312487446,-27.494678239339464,20.217782875177363,-0.5518257701014591,8.102177831471636,9.93122645862968,17.409530047511907,60.99885377015198,77.01162600456792,82.8606517153803,37.22613394502514,17.964630751523146,35.95873587182723
21.794661859999906,-38.965121992487184,-64.59145242933937,-26.878991324821982,5.57720647989845,11.00540363147229,13.479613558629353,34.82888488751178,52.934337650151974,55.39872277456834,60.280006545380274,22.387424265025402,38.60979204152318,30.797445551827877
-18.52791878000062,-33.80383167248692,-39.1075814593396,-7.846733254822539,6.867529069899319,7.134435891472094,-1.0365154713708762,58.69985262751197,49.06336990015188,55.07614213456782,62.53807106538079,19.80677910502527,-32.035369248476854,39.18454233182729
11.472081219999382,-28.642541342487675,-24.914033079339788,1.5081054551774287,13.319141969898737,8.42475847147216,22.51187161862981,43.53856230751171,39.06336990015188,83.14065826456772,76.40903880538099,37.22613394502514,16.996888811522695,56.92647781182768
2.762403799999447,-30.25544457248725,-28.139839529339497,-10.42737841482267,3.3191419698987374,0.03766170147173398,2.8344522686293203,19.345013917512006,44.86982152015116,58.947109874568014,80.92516783538031,61.097101685025336,-9.777304728477247,56.92647781182768
-0.7859833000002254,-10.900605862487282,-38.78500081933953,18.927460295177298,4.932045189899327,1.3279842814717995,8.640903878629615,18.05469133751194,72.28917635015114,93.14065826456772,96.40903880538099,50.451940395025304,26.67430817152308,49.18454233182729
20.181758639999316,-29.287702632487708,-40.72048468933963,-20.104797774822146,5.57720647989845,9.069919761472192,12.83445226862932,22.893401017511678,34.22466023015113,81.52775503456814,108.02194203538056,44.3229081350255,5.706566231523539,45.636155231827615
-14.979531680000036,-19.287702632487708,-12.333387919339657,-14.943507454821884,-7.971180610101328,-0.6074995885282988,0.5763877486297133,35.79662681751233,13.579498940152007,79.26969051456763,88.02194203538056,32.71000491502491,-24.938595058476494,34.668413291828074
19.859177989999807,-24.126412312487446,-48.78500081933953,-20.74995906482218,-3.777632230101517,0.03766170147173398,22.83445226862932,34.82888488751178,46.48272474015175,50.88259374456811,109.63484525538115,47.87129523502517,17.319469461523113,46.92647781182768
7.601113479999185,-30.578025212486864,-30.39790404933956,-16.23383003482195,1.0610774498991304,2.618306861471865,4.769936138629419,4.506304237512268,31.966595710151523,71.20517439456853,110.92516783538031,24.64548878502501,-11.390207958476822,59.82970362182732
-11.10856394000075,-2.513509092487766,-30.720484689339628,3.443589325177527,13.641722609899261,7.779597181472127,14.769936138629419,60.63533649751207,29.708531190151916,98.6245292245685,115.76387751538095,56.58097265502511,9.900114621523244,68.21680039182775
13.730145729999094,-29.93286392248774,-8.139839529339497,7.637137715178142,12.996561319899229,12.94088750147148,18.640903878629615,28.37727198751236,51.96659571015152,82.17291632456818,74.7961355853804,32.06484362502488,2.158179141522851,22.087768131827943
-19.818241360000684,-20.900605862487282,-43.94629113933979,-11.395120354822211,-0.5518257701014591,9.392500411471701,3.479613558629353,40.63533649751207,43.90207958015162,74.75356148456831,118.34452267538109,14.3229081350255,-36.87407892847659,36.92647781182768
6.633371539999644,-12.513509092487766,-31.04306533933959,-4.29834616482276,7.512690359899352,21.973145571471832,32.83445226862932,51.60307843751161,20.676273130151458,55.07614213456782,91.57032913538114,46.90355329502472,5.383985591523015,58.216800391827746
1.1495005699998728,-34.448992962486955,-7.8172588793395335,-13.33060422482231,0.7384968098986064,19.069919761472192,12.189290978629288,11.925659077512137,15.83756345015172,74.75356148456831,101.57032913538114,14.645488785025009,-3.9708531184769527,62.732929421827976
-11.753725230000782,-22.190928442487348,-20.39790404933956,17.63713771517814,-3.455051580101099,8.102177831471636,8.640903878629615,47.40953004751191,34.86982152015116,97.33420664456844,85.44129687538043,17.548714585024754,9.57753398152272,35.3135745818272
14.697887669999545,2.9703618775129144,-14.914033079339788,-39.45963648482211,-7.003438680100771,8.42475847147216,15.73767807862896,17.732110687511522,-9.646307519848051,80.5600131045685,85.11871622538092,43.35516620502494,1.835598491523342,27.894219751827222
-17.56017685000006,-40.25544457248725,-54.59145242933937,-41.0725397048227,-13.455051580101099,0.6828229914717667,-2.0042574113704177,32.248239727511645,18.41820861015185,66.36646471456788,89.95742590538066,33.67774684502547,2.8033404315228836,41.76518749182742
12.762403799999447,-24.77157360248748,-22.010807269339693,-5.91124938482244,2.028819389898672,9.392500411471701,24.124774848629386,39.345013917512006,21.966595710151523,56.043884064568374,82.8606517153803,16.90355329502472,0.5452759115232766,27.894219751827222
7.601113479999185,-33.80383167248692,-42.655968559339726,-8.81447519482208,2.6739806798987047,10.360242341472258,8.318323238629091,-0.33240543248848553,10.676273130151458,83.78581955456775,90.92516783538031,38.839037175025624,-2.3579498984772727,48.86196168182778
-15.947273620000487,-10.900605862487282,-2.0108072693396934,-16.556410674822473,3.96430325989877,4.231210091472349,-0.39135418137084343,40.95791714751158,47.77304732015182,96.6890453545684,73.82839364538086,60.77452104502481,-16.551498278477084,39.50712297182781
11.794661859999906,-29.287702632487708,-27.817258879339533,8.927460295177298,5.57720647989845,7.134435891472094,7.028000658629026,8.699852627511973,0.6762731301514577,90.5600131045685,96.08645816538046,54.3229081350255,-4.616014408476985,47.2490584618281
-21.431144590000258,-18.642541342487675,-10.720484689339628,1.5081054551774287,-1.8421483501015246,3.9086294414719305,-3.939741281370516,3.215981657512202,6.1601441001512285,89.26969051456763,108.34452267538109,33.35516620502494,-33.64827247847643,55.3135745818272
-1.1085639400007494,-0.2554445724872494,14.763386280660143,7.314557065177723,8.803012939898508,8.747339121471668,22.83445226862932,17.409530047511907,30.35369248015195,69.59227116456805,109.31226461538063,14.645488785025009,4.416243651523473,37.2490584618281
1.4720812199993816,-17.35221876248761,-10.397904049339559,-9.782217124822637,1.7062387398991632,1.3279842814717995,9.608645818629157,5.1514655275123005,-12.872113969848215,86.36646471456788,86.7316194553805,51.097101685025336,3.7710823615234403,52.41034878182745
-10.785983300000225,-5.73931554248702,-14.268871789339755,21.830686095177953,-2.1647290001010333,-4.155886688527971,9.93122645862968,55.79662681751233,23.90207958015162,62.495496974567686,127.05420009538102,18.839037175025624,-7.841820858477149,38.216800391827746
23.730145729999094,-20.578025212486864,2.505321760660536,-8.169313904822047,2.6739806798987047,6.4892746014720615,21.86671032862978,9.990175207512038,4.547240870151654,57.33420664456844,91.57032913538114,52.3874242650254,10.545275911523277,49.82970362182732
-12.076305880000291,-14.126412312487446,-1.3656459793396607,10.540363515177887,-2.1647290001010333,2.2957262114714467,-2.0042574113704177,8.377271987512358,21.644015060151105,83.14065826456772,87.05420009538102,40.451940395025304,-38.16440150847666,58.216800391827746
8.568855409999742,-12.190928442487348,22.505321760660536,25.70165383517724,-0.5518257701014591,2.9408875014714795,15.092516788629837,32.57082036751217,30.99885377015198,72.17291632456818,117.05420009538102,24.000327495024976,38.60979204152318,30.474864911827353
15.98821024999961,-37.35221876248761,-17.1720975893395,-30.74995906482218,-8.61634190010136,0.6828229914717667,3.479613558629353,24.183723597511744,7.127886030151785,92.17291632456818,72.53807106538079,29.161617815025238,-1.3902079584768217,22.41034878182745
-10.140822010000193,-9.610283282487217,23.15048305066057,9.250040935177822,1.7062387398991632,2.618306861471865,4.447355498629804,14.828884887511776,-2.8721139698482148,53.78581955456775,131.89290977538076,44.000327495024976,-15.583756348476527,24.668413291828074
27.92369411999971,-16.707057472487577,6.698870150660241,-0.4273784148226696,12.351400029899196,6.1666939614715375,19.608645818629157,6.441788107512366,24.869821520151163,67.65678729456795,94.7961355853804,14.645488785025009,16.029146881523047,56.92647781182768
-0.7859833000002254,-23.803831672486922,-12.655968559339726,-23.33060422482231,-4.100212870101132,-5.768789908527651,-2.9719993413709744,-13.880792532488158,24.22466023015113,99.26969051456763,99.63484525538115,38.19387588502559,-37.196659568477116,34.02325200182804
6.31079089999912,-26.707057472487577,-29.75274274933963,-23.00802357482189,-4.100212870101132,1.9731455714718322,19.93122645862968,4.183723597511744,19.063369900151883,61.85033568456765,87.69936138538105,37.22613394502514,36.996888811522695,47.571639101827714
15.020468319999964,-38.965121992487184,-55.2366137193394,-46.87899132482198,-3.1324709301006806,7.779597181472127,7.995742588629582,29.345013917512006,4.22466023015113,78.30194858456798,92.8606517153803,4.968069425025533,19.25495333152321,14.023252001828041
-14.01178975000039,6.518748977512587,4.7633862806605975,25.056492545178116,3.3191419698987374,0.6828229914717667,-4.584902571370549,12.248239727511645,21.966595710151523,91.52775503456814,76.7316194553805,26.2583920050256,-12.035369248476854,22.41034878182745
12.117242509999414,-5.094154252486987,5.40854757066063,-19.137055834822604,10.415916159899098,8.42475847147216,13.479613558629353,-15.171115112488224,15.192402160151687,91.52775503456814,79.95742590538066,24.000327495024976,13.125921071523408,43.37809071182801
-12.398886520000815,-24.77157360248748,13.473063700660077,14.08875061517756,-4.100212870101132,13.263468151471898,-1.0365154713708762,-10.654986082487994,5.192402160151687,69.91485180456766,72.8606517153803,-4.064188634974926,-33.32569182847692,21.120026201827386
0.5043392799998401,-16.061896182487544,-20.075323399339595,17.314557065177723,-6.358277390100739,13.263468151471898,20.576387748629713,19.667594567511514,-5.130178479848837,96.36646471456788,95.44129687538043,16.2583920050256,-7.841820858477149,56.92647781182768
10.826919929999349,-44.126412312487446,-7.494678239339464,-47.524152614822015,-12.809890290101066,5.198952021471996,12.511871618629812,7.732110687511522,11.644015060151105,55.39872277456834,68.02194203538056,23.677746845025467,25.383985591523015,-2.1057802481727776
-11.753725230000782,-27.997380052487642,-12.655968559339726,-6.878991324821982,-7.648599970100804,4.231210091472349,7.35058129862955,1.280497787512104,32.934337650151974,66.04388406456837,104.47355493538089,-16.967414444974565,-28.486982148477182,29.507122971827812
23.730145729999094,-22.190928442487348,-0.3979040493395587,-2.3628622848218583,18.480432289899,19.715081051472225,26.060258718629484,24.183723597511744,7.773047320151818,96.6890453545684,118.02194203538056,13.355166205024943,7.319469461523113,38.216800391827746
-4.979531680000036,-23.481251022487413,-15.55919436933982,-11.072539704822702,6.222367769898483,9.715081051472225,-2.3268380513709417,0.3127558575115472,11.644015060151105,69.91485180456766,70.60258719538069,-9.87064024497522,-33.64827247847643,22.41034878182745
5.343048959999578,-11.545767152487315,0.892418540660401,-2.040281644822244,-8.93892255010087,0.360242341472258,8.318323238629091,-7.106598982488322,-0.6140494498486078,83.14065826456772,90.92516783538031,-2.1287047649748274,22.803340431522884,39.50712297182781
25.020468319999964,-19.287702632487708,-16.2043556593394,-31.39512035482221,1.0610774498991304,9.069919761472192,9.93122645862968,8.377271987512358,-19.323726869848542,69.91485180456766,75.76387751538095,26.2583920050256,21.19043720152331,8.539381041827255
-8.205338140000094,7.16391026751262,36.05370886066021,0.8629441651773959,15.57720647989845,11.973145571471832,7.995742588629582,10.312755857511547,19.063369900151883,88.6245292245685,118.6671033253806,-11.160962824974376,-28.80956279847669,60.79744555182788
25.343048959999578,-6.707057472487577,23.473063700660077,-3.975765514822342,9.448174229898541,5.198952021471996,25.092516788629837,-6.784018342487798,23.25691829015159,99.26969051456763,99.95742590538066,-14.064188634974926,18.60979204152318,47.2490584618281
15.020468319999964,-16.707057472487577,3.1504830506605686,19.895202225177854,-9.584083840100902,-5.123628618528528,1.8667103286297788,6.764368757511875,0.9988537701519817,64.43098084456778,70.60258719538069,0.1293597550247796,-15.583756348476527,25.313574581827197
17.601113479999185,12.970361877512914,52.827902410660045,12.798428035177494,2.351400029899196,2.9408875014714795,16.705420008629517,-14.203373182487667,-6.743081709848411,88.30194858456798,117.37678074538053,-14.709349924974958,21.835598491523342,69.50712297182781
20.50433927999984,-3.158670382486889,23.15048305066057,19.25004093517782,3.96430325989877,0.6828229914717667,9.286065168629648,0.6353364975120712,-10.291468809848084,66.04388406456837,55.44129687538043,11.742262975025369,15.061404941523506,14.34583265182755
-17.882757490000586,-0.5780252124868639,34.440805630660634,12.798428035177494,-6.680858030101263,-4.478467328528495,-7.488128381370188,18.05469133751194,-9.323726869848542,66.04388406456837,68.02194203538056,-3.419027344974893,-41.0676273084764,25.95873587182723
22.762403799999447,-1.8683478024877331,29.279515310660372,23.121008675178018,-0.5518257701014591,5.844113311472029,17.995742588629582,3.861142947512235,-3.8398558998487715,72.81807761456821,77.37678074538053,4.968069425025533,13.125921071523408,23.700671361827517
10.826919929999349,0.38971671751278336,19.279515310660372,25.70165383517724,-0.5518257701014591,0.03766170147173398,-1.681676761370909,-1.9453086624880598,15.514982810151196,37.011626004567916,48.02194203538056,-16.644833794975057,-23.970853118476953,4.990993941827583
0.18175863999931607,20.712297367512292,9.279515310660372,0.8629441651773959,13.319141969898737,1.0054036314722907,6.060258718629484,6.441788107512366,0.031111840151424985,74.75356148456831,98.98968396538112,19.161617815025238,13.125921071523408,45.95873587182723
16.633371539999644,-4.448992962486955,29.602095950659987,-16.878991324821982,15.57720647989845,9.715081051472225,10.25380710862919,0.3127558575115472,-27.388242999848444,60.23743245456808,52.53807106538079,-3.0964467049752784,36.996888811522695,2.4103487818274516
-10.140822010000193,-1.2231865024868966,53.7956443406606,10.862944165177396,1.3836580998986392,4.553790731471963,0.8989683986292221,-15.493695762487732,-14.485017189848804,40.88259374456811,86.40903880538099,-22.451285414975246,-29.132143438477215,18.539381041827255
28.89143605999925,-0.9006058624872821,48.63435402066034,-0.7499590648221783,7.190109709898934,3.2634681514718977,19.608645818629157,-4.203373182487667,-20.614049449848608,54.430980844567785,41.89290977538076,-11.80612411497441,12.803340431522884,9.507122971827812
21.149500569999873,-0.9006058624872821,28.63435402066034,-11.717700994822735,2.028819389898672,-0.9300802385278075,-3.939741281370516,-19.04208285248842,-26.09792041984838,38.624529224568505,86.7316194553805,-40.19322089497473,-23.003111188477305,25.95873587182723
9.536597349999283,9.74455542751275,14.440805630660634,14.08875061517756,-8.61634190010136,0.6828229914717667,4.447355498629804,-18.074340922487863,-41.90437202984867,64.10840019456828,74.15097429538037,-21.80612411497441,5.706566231523539,6.281316521827648
27.92369411999971,-20.578025212486864,30.569837890660438,1.18552480517792,-15.067954810100673,4.231210091472349,9.286065168629648,-10.332405432488486,-16.74308170984841,32.17291632456818,75.11871622538092,-34.386769284974434,38.60979204152318,1.7651874918274189
-6.59243491000052,2.9703618775129144,22.505321760660536,19.895202225177854,-11.196987060101492,-1.2526608785283315,-7.488128381370188,-13.880792532488158,-3.5172752598482475,27.33420664456844,52.21549042538118,-42.12870476497483,-38.80956279847669,29.507122971827812
19.859177989999807,5.551007037513045,42.505321760660536,-11.072539704822702,-5.713116100100706,0.6828229914717667,5.73767807862896,-11.622728012487642,-9.323726869848542,56.043884064568374,55.11871622538092,-39.87064024497522,0.8678565615227853,-8.234812508172581
19.859177989999807,5.551007037513045,42.505321760660536,-11.072539704822702,-5.713116100100706,0.6828229914717667,5.73767807862896,-11.622728012487642,-9.323726869848542,56.043884064568374,55.11871622538092,-39.87064024497522,0.8678565615227853,-8.234812508172581
14.052726379999513,-23.15867038248689,51.8601604706605,-1.717700994822735,-24.10021287010113,-2.8655641085279058,-14.26232192137104,-8.719502212487896,-42.872113969848215,66.04388406456837,48.667103325380594,-16.967414444974565,-24.938595058476494,-5.009006058172417
1.7946618599999056,2.9703618775129144,40.892418540660856,20.217782875177363,-16.03569674010123,-2.220402818527873,2.8344522686293203,-11.622728012487642,2.9343376501519742,40.23743245456808,76.08645816538046,-25.6770918649745,-2.0353692484768544,-2.1057802481727776
26.955952189999152,3.292942527512423,32.827902410660045,13.443589325177527,-0.8744064201009678,-4.478467328528495,12.83445226862932,-35.17111511248822,-35.77533976984887,43.14065826456772,80.60258719538069,-36.967414444974565,-1.7127885984764362,36.92647781182768
-0.7859833000002254,15.551007037513045,55.08596692066067,-14.29834616482276,-7.326019320101295,-13.18814474852843,-10.06877354137032,-39.36466350248793,-34.16243654984828,32.81807761456821,86.7316194553805,-5.354511214974991,-35.90633698847705,4.023252001828041
26.955952189999152,19.421974787513136,68.63435402066034,-12.362862284821858,-7.971180610101328,-6.0913705585280695,13.479613558629353,-50.332405432488486,-29.968888159848575,52.81807761456821,98.34452267538109,-30.838382184974762,6.67430817152308,12.732929421827976
15.020468319999964,10.06713607751226,59.924676600660405,14.08875061517756,-19.584083840100902,-12.865564108527906,-2.0042574113704177,-19.04208285248842,-32.549533319848706,30.23743245456808,64.47355493538089,-5.031930574974467,-12.680530538476887,38.539381041827255
-1.7537252300007822,24.58326510751249,51.53757983065998,-3.3306042248223093,-13.455051580101099,-12.220402818527873,-1.0365154713708762,-5.493695762487732,-8.355984939848895,59.59227116456805,114.7961355853804,-27.28999508497509,-8.80956279847669,34.99099394182758
-3.3666284600003564,-21.223186502486897,24.440805630660634,-0.7499590648221783,-0.22924513010093506,5.198952021471996,13.802194198628968,-29.04208285248842,-41.90437202984867,36.68904535456841,80.28000654538027,-52.451285414975246,28.60979204152318,-7.267070578172024
3.084984439999971,-17.67479941248712,35.408547570660176,17.959718355177756,-13.777632230101517,-5.123628618528528,-13.617160631371007,-42.59046995248809,-65.45275912984835,52.495496974567686,53.50581300538033,-40.51580153497525,-1.0676273084764034,-17.912231868172057
4.052726379999513,27.16391026751262,71.8601604706605,26.346815125177272,-12.487309640100648,-5.768789908527651,3.157032908628935,-11.94530866248806,-44.16243654984828,42.17291632456818,102.53807106538079,-34.064188634974926,5.061404941523506,18.539381041827255
18.246274769999218,6.518748977512587,74.44080563066063,21.50810545517743,-8.61634190010136,6.4892746014720615,2.8344522686293203,-52.26788931248848,-38.67856557984851,67.65678729456795,48.02194203538056,-52.12870476497483,8.609792041523178,17.894219751827222
-8.850499430000127,-2.8360897324873804,78.95693466065995,25.70165383517724,-8.293761260100837,4.553790731471963,1.5441296886292548,-8.396921562488387,-33.19469460984874,21.850335684567654,72.8606517153803,-9.225478954975188,-5.261175698477018,10.152284261827845
9.859177989999807,-3.803831672486922,82.82790241066004,-16.556410674822473,-8.61634190010136,-1.2526608785283315,2.1892909786292876,-28.719502212487896,-40.61404944984861,22.495496974567686,65.76387751538095,-5.031930574974467,-9.454724088476723,-8.234812508172581
-9.818241360000684,15.873587687512554,88.31177337066083,-14.943507454821884,-17.648599970100804,-9.639757658527742,-20.713934831370352,-45.49369576248773,-46.09792041984838,50.5600131045685,58.02194203538056,-22.128704764974827,4.093663011522949,-6.621909288171992
15.665629609999996,22.002619947512358,45.08596692066067,-4.943507454821884,-7.326019320101295,-5.446209268528037,5.092516788629837,-40.00982479248796,-46.09792041984838,67.97936793456847,49.63484525538115,-9.548059604974696,29.57753398152272,10.152284261827845
23.40756508999948,5.873587687512554,75.7311282106607,-22.36286228482186,-5.713116100100706,-0.9300802385278075,-7.810709021370712,-55.17111511248822,-38.355984939848895,44.75356148456831,19.312264615380627,-24.70934992497496,-8.80956279847669,-17.267070578172024
-1.1085639400007494,-12.513509092487766,84.44080563066063,4.08875061517756,-9.584083840100902,-4.478467328528495,-15.230063861370581,-7.7517602724883545,-1.5817913898481493,19.592271164568047,52.21549042538118,-46.64483379497506,-28.486982148477182,35.95873587182723
27.601113479999185,25.551007037513045,62.505321760660536,16.66939577517769,-6.358277390100739,-11.252660878528332,3.8021941986289676,-39.04208285248842,-40.93663009984812,19.26969051456763,75.76387751538095,-11.483543474974795,-6.22891763847656,-1.138038318172221
3.7301457299990943,14.26068445751298,42.827902410660045,18.60487964517779,-17.00343868010077,-14.801047978528004,-18.13328967137022,-52.26788931248848,-42.872113969848215,35.72130342456785,22.53807106538079,-39.22547895497519,-1.0676273084764034,-19.847715738172155
21.149500569999873,32.970361877512914,66.37628950066073,19.895202225177854,-8.61634190010136,3.586048801472316,-2.6494187013704504,-35.17111511248822,-52.22695267984818,59.59227116456805,67.69936138538105,-47.93515637497512,32.803340431522884,20.474864911827353
16.633371539999644,27.809071557512652,49.27951531066037,4.08875061517756,-0.5518257701014591,3.9086294414719305,-6.197805801371032,-72.26788931248848,-50.291468809848084,42.495496974567686,63.183232355380824,-22.128704764974827,2.480759781523375,-3.718683478172352
-14.01178975000039,31.68003929751285,77.9891927306603,12.798428035177494,-1.8421483501015246,-9.317177008528233,-5.552644501370196,-48.07434092248786,-34.485017189848804,55.72130342456785,80.28000654538027,-25.35451121497499,-26.551498278477084,16.92647781182768
27.92369411999971,11.680039297512849,84.76338628066014,-11.395120354822211,-10.229245130100935,-7.0591124985285205,4.769936138629419,-45.49369576248773,-56.09792041984838,41.20517439456853,23.183232355380824,-31.483543474974795,3.4485017215229163,-25.65416734817245
9.214016699999775,30.389716717512783,87.9891927306603,15.056492545178116,-17.648599970100804,-8.99459636852771,-16.197805801371032,-49.36466350248793,-76.09792041984838,21.527755034568145,10.925167835380307,-44.386769284974434,-42.35794989847727,-11.460618958172745
17.601113479999185,6.518748977512587,85.08596692066067,51.83068609517795,4.286883899899294,-6.413951198527684,12.511871618629812,-46.7840183424878,-3.8398558998487715,64.43098084456778,68.02194203538056,-11.80612411497441,39.25495333152321,-9.202554448172123
22.117242509999414,23.615523167512947,42.827902410660045,-0.10479777482214558,1.3836580998986392,-3.5107253985279385,2.8344522686293203,-47.42917963248783,-45.77533976984887,22.172916324568178,54.47355493538089,-55.6770918649745,9.900114621523244,-26.944489928172516
-1.4311445900002582,32.64778123751239,72.50532176066054,22.798428035177494,-7.326019320101295,-1.5752415285278403,-7.488128381370188,-40.97756672248761,-16.420501059847993,17.011626004567916,10.925167835380307,-55.6770918649745,-32.68053053847689,-8.234812508172581
31.794661859999906,27.16391026751262,58.956934660659954,-0.10479777482214558,2.351400029899196,3.2634681514718977,12.83445226862932,-56.7840183424878,-43.83985589984877,28.30194858456798,51.247748485380725,-43.09644670497528,6.996888811522695,-21.460618958172745
0.18175863999931607,24.26068445751298,83.15048305066057,24.733911905177592,-7.648599970100804,-9.962338298528266,-12.326838051370942,-78.7195022124879,-78.03340428984848,3.7858195545677518,28.02194203538056,-75.03193057497447,-0.42246601847728016,-0.1702963781726794
6.633371539999644,-2.8360897324873804,56.69887015066024,11.508105455177429,-5.713116100100706,-4.478467328528495,-2.0042574113704177,-66.13885705248777,-35.13017847984884,33.78581955456775,10.925167835380307,-52.451285414975246,24.416243651523473,-21.13803831817222
21.794661859999906,32.970361877512914,80.89241854066086,2.798428035177494,-3.777632230101517,12.94088750147148,-6.520386441370647,-109.36466350248793,-64.80759783984831,0.23743245456807927,4.796135585380398,-69.87064024497522,20.545275911523277,2.087768131827943
-10.140822010000193,-0.9006058624872821,71.8601604706605,32.475847385177985,-4.745374160101164,5.521532671471505,-9.74619289137081,-93.88079253248816,-39.968888159848575,-6.536761095431757,32.8606517153803,-66.64483379497506,-40.42246601847728,-5.009006058172417
